---------------------------------------------------
               坐标值         面积                  
---------------------------------------------------
              (29 , 67)          1                  
              (29 , 70)          6                  
              (29 , 93)          1                  
              (29 , 98)          2                  
              (30 , 2)          1                  
              (30 , 4)          3                  
              (30 , 19)          3                  
              (30 , 29)          3                  
              (30 , 47)          9                  
              (30 , 61)          5                  
              (30 , 84)          1                  
              (30 , 95)          1                  
              (31 , 12)          8                  
              (31 , 25)          1                  
              (31 , 38)          1                  
              (31 , 40)          3                  
              (31 , 67)          1                  
              (31 , 74)          1                  
              (31 , 86)          3                  
              (32 , 9)          4                  
              (32 , 22)          5                  
              (32 , 43)          4                  
              (32 , 56)          4                  
              (32 , 58)          6                  
              (33 , 0)          2                  
              (33 , 19)          1                  
              (33 , 25)          2                  
              (33 , 38)          1                  
              (33 , 68)          1                  
              (33 , 83)          4                  
              (33 , 96)          19                  
              (34 , 13)          1                  
              (34 , 31)          4                  
              (34 , 63)          2                  
              (35 , 5)          1                  
              (35 , 19)          2                  
              (35 , 36)          1                  
              (35 , 51)          3                  
              (35 , 67)          3                  
              (35 , 76)          1                  
              (35 , 87)          2                  
              (36 , 0)          1                  
              (36 , 3)          2                  
              (36 , 12)          1                  
              (36 , 28)          15                  
              (36 , 40)          6                  
              (36 , 44)          2                  
              (36 , 48)          2                  
              (36 , 73)          4                  
              (36 , 79)          2                  
              (37 , 9)          7                  
              (37 , 14)          1                  
              (37 , 35)          2                  
              (37 , 55)          1                  
              (37 , 58)          2                  
              (37 , 61)          2                  
              (37 , 67)          1                  
              (37 , 81)          2                  
              (37 , 86)          2                  
              (38 , 17)          1                  
              (38 , 21)          2                  
              (38 , 23)          2                  
              (38 , 53)          1                  
              (38 , 63)          1                  
              (38 , 69)          1                  
              (38 , 83)          2                  
              (39 , 2)          9                  
              (39 , 45)          1                  
              (39 , 57)          5                  
              (39 , 71)          1                  
              (39 , 79)          1                  
              (39 , 86)          2                  
              (40 , 25)          1                  
              (40 , 38)          1                  
              (40 , 40)          2                  
              (40 , 66)          1                  
              (40 , 83)          17                  
              (40 , 98)          1                  
              (41 , 27)          8                  
              (41 , 33)          1                  
              (41 , 35)          1                  
              (41 , 54)          1                  
              (41 , 61)          1                  
              (41 , 70)          2                  
              (41 , 74)          2                  
              (41 , 77)          2                  
              (41 , 92)          4                  
              (42 , 3)          1                  
              (42 , 13)          1                  
              (42 , 37)          2                  
              (42 , 48)          4                  
              (42 , 63)          4                  
              (43 , 18)          1                  
              (43 , 20)          1                  
              (43 , 22)          1                  
              (43 , 43)          3                  
              (43 , 45)          1                  
              (43 , 53)          1                  
              (43 , 55)          2                  
              (43 , 58)          1                  
              (43 , 75)          2                  
              (43 , 78)          1                  
              (43 , 96)          1                  
              (43 , 99)          1                  
              (44 , 4)          3                  
              (44 , 9)          2                  
              (45 , 13)          5                  
              (45 , 16)          1                  
              (45 , 21)          4                  
              (45 , 23)          10                  
              (45 , 52)          1                  
              (45 , 57)          1                  
              (45 , 66)          2                  
              (45 , 70)          1                  
              (45 , 76)          7                  
              (45 , 79)          1                  
              (45 , 89)          1                  
              (46 , 11)          1                  
              (46 , 28)          1                  
              (46 , 30)          1                  
              (46 , 38)          6                  
