---------------------------------------------------
               坐标值         面积                  
---------------------------------------------------
              (48 , 60)          1                  
              (48 , 62)          2                  
              (48 , 65)          1                  
              (48 , 72)          1                  
              (48 , 83)          2                  
              (49 , 0)          1                  
              (49 , 17)          1                  
              (49 , 35)          1                  
              (49 , 51)          3                  
              (49 , 58)          1                  
              (49 , 69)          2                  
              (49 , 76)          1                  
              (49 , 78)          1                  
              (50 , 20)          2                  
              (50 , 43)          3                  
              (50 , 48)          5                  
              (50 , 60)          2                  
              (50 , 64)          3                  
              (50 , 84)          4                  
              (50 , 87)          1                  
              (50 , 99)          1                  
              (51 , 8)          4                  
              (51 , 28)          1                  
              (51 , 36)          1                  
              (51 , 75)          6                  
              (51 , 80)          3                  
              (52 , 1)          1                  
              (52 , 6)          3                  
              (52 , 17)          1                  
              (52 , 21)          1                  
              (52 , 24)          2                  
              (52 , 34)          1                  
              (52 , 42)          1                  
              (52 , 50)          1                  
              (52 , 55)          1                  
              (52 , 57)          2                  
              (52 , 69)          1                  
              (52 , 87)          1                  
              (52 , 96)          3                  
              (53 , 11)          5                  
              (53 , 27)          2                  
              (53 , 30)          5                  
              (53 , 36)          2                  
              (53 , 39)          1                  
              (53 , 52)          14                  
              (53 , 60)          1                  
              (53 , 66)          1                  
              (53 , 91)          2                  
              (54 , 2)          1                  
              (54 , 48)          3                  
              (54 , 62)          2                  
              (54 , 70)          15                  
              (54 , 89)          3                  
              (55 , 41)          1                  
              (55 , 43)          1                  
              (55 , 57)          1                  
              (55 , 60)          4                  
              (55 , 66)          1                  
              (55 , 79)          1                  
              (55 , 82)          6                  
              (55 , 93)          2                  
              (56 , 0)          1                  
              (56 , 7)          16                  
              (56 , 16)          3                  
              (56 , 23)          1                  
              (56 , 26)          4                  
              (56 , 62)          1                  
              (56 , 76)          1                  
              (56 , 95)          2                  
              (56 , 98)          2                  
              (57 , 2)          1                  
              (57 , 31)          2                  
              (57 , 47)          6                  
              (57 , 64)          2                  
              (57 , 67)          3                  
              (57 , 86)          1                  
              (58 , 8)          3                  
              (58 , 18)          1                  
              (58 , 34)          1                  
              (58 , 36)          2                  
              (58 , 40)          1                  
              (58 , 93)          3                  
              (59 , 12)          1                  
              (59 , 16)          2                  
              (59 , 20)          3                  
              (59 , 25)          6                  
              (59 , 38)          1                  
              (59 , 58)          1                  
              (59 , 75)          2                  
              (59 , 83)          1                  
              (59 , 89)          1                  
              (59 , 96)          1                  
              (60 , 10)          1                  
              (60 , 32)          4                  
              (60 , 40)          2                  
              (60 , 45)          3                  
              (60 , 60)          18                  
              (60 , 98)          1                  
              (61 , 14)          1                  
              (61 , 21)          1                  
              (61 , 28)          3                  
              (61 , 36)          6                  
              (61 , 74)          2                  
              (61 , 78)          3                  
              (61 , 82)          3                  
              (61 , 90)          2                  
              (62 , 11)          1                  
              (62 , 16)          3                  
              (62 , 49)          2                  
              (62 , 54)          2                  
              (62 , 67)          1                  
              (62 , 85)          1                  
              (62 , 98)          1                  
              (63 , 4)          4                  
              (63 , 20)          8                  
              (63 , 40)          1                  
              (63 , 47)          2                  
              (64 , 11)          11                  
              (64 , 28)          2                  
              (64 , 30)          3                  
              (64 , 43)          1                  
              (64 , 52)          30                  
              (64 , 70)          1                  
              (64 , 72)          1                  
              (64 , 74)          1                  
              (64 , 78)          2                  
              (64 , 92)          6                  
              (65 , 7)          1                  
              (65 , 57)          2                  
              (65 , 81)          1                  
              (65 , 87)          4                  
              (66 , 0)          1                  
              (66 , 14)          4                  
              (66 , 25)          2                  
              (66 , 42)          1                  
              (66 , 45)          1                  
              (66 , 63)          1                  
              (66 , 67)          1                  
              (66 , 72)          7                  
              (66 , 75)          1                  
              (66 , 85)          1                  
              (67 , 2)          4                  
              (67 , 78)          1                  
              (67 , 83)          2                  
              (67 , 97)          1                  
              (68 , 17)          1                  
              (68 , 24)          1                  
              (68 , 36)          12                  
              (68 , 62)          7                  
              (68 , 80)          5                  
              (69 , 12)          8                  
              (69 , 27)          1                  
              (69 , 52)          4                  
              (69 , 77)          1                  
              (69 , 87)          16                  
              (70 , 17)          8                  
              (70 , 30)          1                  
              (70 , 32)          1                  
              (70 , 59)          1                  
              (70 , 98)          2                  
              (71 , 4)          1                  
              (71 , 7)          3                  
              (71 , 34)          1                  
              (71 , 66)          3                  
              (71 , 72)          1                  
              (71 , 75)          9                  
              (71 , 77)          2                  
              (71 , 80)          1                  
              (72 , 0)          1                  
              (72 , 21)          1                  
              (72 , 23)          1                  
              (72 , 25)          1                  
              (72 , 31)          2                  
              (72 , 37)          2                  
              (72 , 41)          2                  
              (72 , 60)          2                  
              (73 , 19)          1                  
              (73 , 79)          1                  
              (73 , 81)          2                  
              (73 , 86)          3                  
              (73 , 95)          9                  
              (74 , 2)          1                  
              (74 , 23)          4                  
              (74 , 33)          1                  
              (74 , 53)          4                  
              (74 , 56)          1                  
              (75 , 0)          2                  
              (75 , 4)          1                  
              (75 , 15)          5                  
              (75 , 35)          1                  
              (75 , 43)          10                  
              (75 , 45)          3                  
              (75 , 59)          1                  
              (75 , 78)          1                  
              (75 , 80)          2                  
              (75 , 83)          7                  
              (75 , 89)          2                  
              (76 , 8)          1                  
              (76 , 28)          4                  
              (76 , 50)          3                  
              (76 , 69)          3                  
              (76 , 74)          10                  
              (76 , 91)          10                  
              (77 , 2)          1                  
              (77 , 4)          2                  
              (77 , 6)          1                  
              (77 , 21)          5                  
              (77 , 25)          1                  
              (77 , 48)          1                  
              (77 , 53)          2                  
              (77 , 56)          1                  
              (77 , 65)          3                  
              (77 , 99)          7                  
              (78 , 0)          1                  
              (78 , 12)          2                  
              (78 , 15)          4                  
              (78 , 33)          2                  
              (78 , 58)          1                  
              (78 , 72)          3                  
              (79 , 31)          1                  
              (79 , 45)          1                  
              (79 , 53)          1                  
              (79 , 60)          9                  
              (79 , 70)          1                  
              (79 , 81)          4                  
              (79 , 87)          2                  
              (80 , 4)          4                  
              (80 , 17)          4                  
              (80 , 20)          1                  
              (80 , 25)          2                  
              (80 , 36)          1                  
              (80 , 51)          2                  
              (80 , 57)          1                  
              (80 , 64)          3                  
              (80 , 68)          1                  
              (80 , 90)          1                  
              (81 , 2)          5                  
              (81 , 9)          6                  
              (81 , 13)          1                  
              (81 , 28)          1                  
              (81 , 45)          3                  
              (81 , 55)          1                  
              (82 , 19)          1                  
              (82 , 33)          5                  
              (82 , 38)          1                  
              (82 , 68)          4                  
              (82 , 80)          4                  
              (82 , 87)          1                  
              (82 , 96)          1                  
              (83 , 13)          7                  
              (83 , 29)          2                  
              (83 , 40)          1                  
              (83 , 42)          1                  
              (83 , 54)          3                  
              (83 , 59)          4                  
              (83 , 71)          1                  
              (83 , 76)          2                  
              (83 , 98)          1                  
              (84 , 18)          2                  
              (84 , 23)          1                  
              (84 , 25)          1                  
              (84 , 45)          2                  
              (84 , 48)          1                  
              (84 , 69)          1                  
              (84 , 73)          2                  
              (84 , 79)          4                  
              (84 , 84)          2                  
              (85 , 1)          1                  
              (85 , 27)          1                  
              (85 , 31)          5                  
              (85 , 39)          5                  
              (85 , 41)          3                  
              (85 , 65)          1                  
              (85 , 82)          1                  
              (85 , 90)          4                  
              (85 , 94)          1                  
              (85 , 98)          5                  
              (86 , 5)          1                  
              (86 , 18)          1                  
              (86 , 34)          6                  
              (86 , 63)          1                  
              (86 , 87)          1                  
              (87 , 1)          1                  
              (87 , 9)          7                  
              (87 , 13)          3                  
              (87 , 44)          2                  
              (87 , 47)          1                  
              (87 , 52)          3                  
              (87 , 76)          3                  
              (87 , 82)          5                  
              (87 , 85)          1                  
              (87 , 94)          4                  
              (88 , 20)          1                  
              (88 , 50)          3                  
              (88 , 55)          3                  
              (88 , 69)          1                  
              (88 , 87)          1                  
              (89 , 0)          1                  
              (89 , 2)          2                  
              (89 , 16)          4                  
              (89 , 22)          4                  
              (89 , 30)          4                  
              (89 , 39)          1                  
              (89 , 41)          8                  
              (89 , 47)          2                  
              (89 , 62)          6                  
              (89 , 76)          1                  
              (90 , 13)          1                  
              (90 , 37)          1                  
              (90 , 49)          5                  
              (90 , 59)          1                  
              (90 , 71)          3                  
              (90 , 80)          1                  
